"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/30/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/31/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/01/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/02/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/03/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","20","83.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/04/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/05/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/06/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/07/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/08/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/09/2021","AQS","510870014","1","0.7","ppm","8","MathScience Innovation Center","21","88.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/10/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/11/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/12/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/13/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/14/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/15/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","22","92.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/16/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","16","67.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/17/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/18/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","21","88.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/19/2021","AQS","510870014","1","0.2","ppm","2","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/20/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/21/2021","AQS","510870014","1","0.7","ppm","8","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/22/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/23/2021","AQS","510870014","1","0.2","ppm","2","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/24/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/25/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/26/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/27/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","4","17.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/30/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","9","38.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/01/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/02/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/03/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","22","92.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/04/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/05/2021","AQS","510870014","1","0.8","ppm","9","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/06/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","22","92.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/07/2021","AQS","510870014","1","0.2","ppm","2","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/08/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/09/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","23","96.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/10/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/11/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/12/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/13/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/14/2021","AQS","510870014","1","0.7","ppm","8","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/15/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/16/2021","AQS","510870014","1","0.7","ppm","8","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/17/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/18/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/19/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/20/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/21/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","22","92.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/22/2021","AQS","510870014","1","0.3","ppm","3","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/23/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/24/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/25/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/26/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/27/2021","AQS","510870014","1","0.6","ppm","7","MathScience Innovation Center","23","96.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/28/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/29/2021","AQS","510870014","1","0.5","ppm","6","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/30/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/31/2021","AQS","510870014","1","0.4","ppm","5","MathScience Innovation Center","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/01/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","18","75.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/02/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/03/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/04/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/05/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/06/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/07/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/08/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/09/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/10/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/11/2021","AQS","517600025","1","1","ppm","11","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/12/2021","AQS","517600025","1","0.7","ppm","8","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/13/2021","AQS","517600025","1","0.7","ppm","8","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/14/2021","AQS","517600025","1","0.9","ppm","10","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/15/2021","AQS","517600025","1","0.9","ppm","10","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/16/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/17/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/18/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/19/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/20/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/21/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/23/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/25/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","14","58.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/26/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/27/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/28/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/29/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/30/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"01/31/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/01/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/02/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/03/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/04/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/05/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/06/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/07/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/09/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/10/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/11/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/13/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","14","58.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/17/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","10","42.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/18/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/20/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/21/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/22/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/23/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/24/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/25/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/26/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/27/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"02/28/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/01/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/02/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/03/2021","AQS","517600025","1","0.7","ppm","8","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/04/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","16","67.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/05/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/06/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/07/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/08/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/09/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/10/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/11/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/12/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/13/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/14/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/15/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/16/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/17/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/18/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/19/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/20/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/21/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/25/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/26/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/27/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/28/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/29/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
